season,week,contestant,fan_mean,fan_hdi_low,fan_hdi_high
7,6,Brooke Burke,0.13704214797317468,0.01000019175712922,0.38945469761117474
7,6,Warren Sapp,0.15587935427411723,0.01008093830493619,0.41950525594355215
7,6,Lance Bass,0.16793910723864086,0.010050841764389062,0.4365627677191576
7,6,Susan Lucci,0.16985840987956263,0.010232060242457963,0.4320333234037833
7,7,Maurice Greene,0.1877811748307398,0.010508233274481932,0.4390700711653347
7,7,Cody Linley,0.2174808172734007,0.028348801861759344,0.4667295519195898
7,7,Brooke Burke,0.1581531511888007,0.010020429094713137,0.42491652870444063
7,7,Warren Sapp,0.21938994038141232,0.03270338743511109,0.4986157403503136
7,7,Lance Bass,0.18526103910938296,0.012491531369557019,0.4600943291112545
7,7,Susan Lucci,0.03193387721626352,0.010015268459455853,0.06951983926977304
7,8,Maurice Greene,0.04243367914094736,0.01003593033333458,0.10743973362032239
7,8,Cody Linley,0.2570100054836659,0.02019398503037514,0.5578126102272958
7,8,Brooke Burke,0.2057398034685178,0.011092291634350628,0.47884168656982307
7,8,Warren Sapp,0.2584264788718817,0.010048891728924281,0.5497008463760283
7,8,Lance Bass,0.23639003303498723,0.010951411247456374,0.5081613036510925
7,9,Warren Sapp,0.35428531391980356,0.010313491682690048,0.6602165202314941
7,9,Cody Linley,0.07064286335547731,0.010003963029278244,0.17048834291985868
7,9,Lance Bass,0.28125892200532304,0.014006496383394103,0.5770666994800376
7,9,Brooke Burke,0.29381290071939603,0.012352825908757714,0.5856836363422376
8,2,David Alan Grier,0.09255838236466386,0.017880519860217957,0.2897813026573828
8,2,Shawn Johnson,0.07573429847746968,0.011402518883925352,0.21707754110279393
8,2,Lil' Kim,0.06832276886710745,0.012200914490907416,0.14986707512457212
8,2,Ty Murray,0.07424189015899385,0.012297583557256624,0.23741747924398146
8,2,Lawrence Taylor,0.07037588013032715,0.01124020037955761,0.228429340494817
8,2,Gilles Marini,0.06623278745433843,0.010832556579273152,0.19119751710739663
8,2,Melissa Rycroft,0.07505920165883294,0.010141417721744544,0.2501957399167598
8,2,Steve Wozniak,0.07516057700203088,0.017788937225593007,0.20109198564282044
8,2,Belinda Carlisle,0.016339210695846068,0.010064106416702209,0.02650105664950284
8,2,Chuck Wicks,0.0816332337644617,0.010426423348735102,0.28116042023669696
8,2,Denise Richards,0.07104498541413523,0.010801525465893818,0.18233110069432984
8,2,Steve-O,0.1320997936482134,0.029598127366240356,0.33230876803322135
8,2,Holly Madison,0.10119699036357933,0.011983684236973966,0.30872582833955164
8,3,David Alan Grier,0.07557690075225594,0.01013351170770558,0.2292916579062918
8,3,Shawn Johnson,0.07423682650587402,0.010613423294351611,0.2200635032808009
8,3,Lil' Kim,0.0671101560835942,0.010069966247136953,0.20802571700107195
8,3,Ty Murray,0.09542683280570308,0.010018132817003979,0.27808489724504426
8,3,Lawrence Taylor,0.08078037167612183,0.010398126770366662,0.19919116331658832
8,3,Gilles Marini,0.09145328285282783,0.010083493543176957,0.22971384637043116
8,3,Melissa Rycroft,0.07528423529414119,0.01034195837726338,0.22064837453183753
8,3,Steve Wozniak,0.13753923005097898,0.03756460259437365,0.30031069645389885
8,3,Chuck Wicks,0.08973207043781019,0.010187731191569706,0.27271589498655524
8,3,Denise Richards,0.020893409375990806,0.010004923383887983,0.041154681740918735
8,3,Steve-O,0.10953187048202408,0.018503828615493247,0.2918322766507058
8,3,Holly Madison,0.08243481368267784,0.010893998208491074,0.20675430097406355
8,4,David Alan Grier,0.09827843971616057,0.010026713310184643,0.30119885730048246
8,4,Shawn Johnson,0.1076761227146396,0.010095300300873584,0.3136579949516521
8,4,Lil' Kim,0.08667742898296038,0.010032875071974643,0.25104992105842516
8,4,Ty Murray,0.09908341095444458,0.010038794834266078,0.27900955673230676
8,4,Lawrence Taylor,0.10259319422857313,0.010017453293156207,0.27210992437488907
8,4,Gilles Marini,0.10021220666032636,0.010146368025607148,0.29008503913421624
8,4,Melissa Rycroft,0.09540652322008193,0.010057873909891329,0.28224096473114213
8,4,Steve Wozniak,0.04131021516465777,0.010055470571466952,0.1084779549050994
8,4,Chuck Wicks,0.09362178816519866,0.009999287575561342,0.25772136516158717
8,4,Steve-O,0.13128542489390665,0.014480064531449587,0.33260191720916343
8,4,Holly Madison,0.04385524529905039,0.010035151307438891,0.10826160556800864
8,5,David Alan Grier,0.022101459396492884,0.010066499850059828,0.04230515310000544
8,5,Shawn Johnson,0.12064781604217172,0.010116514653026713,0.32565490999081614
8,5,Lil' Kim,0.09336455532675514,0.0100226031957324,0.26931902745419956
8,5,Ty Murray,0.12402401380877126,0.015448880856881427,0.34790248927182965
8,5,Lawrence Taylor,0.13209983768244135,0.02379607978149222,0.3178847768708604
8,5,Gilles Marini,0.10850737604036681,0.010015317027512316,0.32140012531097595
8,5,Melissa Rycroft,0.10651712980411344,0.010024594413833802,0.28834185450028754
8,5,Chuck Wicks,0.12395328006647886,0.010736027691933506,0.34820455086957797
8,5,Steve-O,0.16878453183240852,0.03571738948622198,0.3741366546706961
8,6,Shawn Johnson,0.138020536987713,0.010011456035930878,0.38999506771798564
8,6,Lil' Kim,0.12304708692117289,0.010011805502603933,0.35289511662245
8,6,Ty Murray,0.1629671356863565,0.010430336929257525,0.394450763088569
8,6,Lawrence Taylor,0.1427485526006113,0.010014251153756802,0.3862321573669047
8,6,Gilles Marini,0.13099607134794924,0.010015074732495412,0.375122579408968
8,6,Melissa Rycroft,0.1297032108918431,0.010000001631930424,0.36888150964504235
8,6,Chuck Wicks,0.14001778247083083,0.010003097706977599,0.40754932235757196
8,6,Steve-O,0.03249962309352318,0.01000035625422207,0.06654966922848365
8,7,Shawn Johnson,0.16223075948693527,0.010392873558034038,0.4353346124502145
8,7,Lil' Kim,0.14743855827935856,0.010016804608351115,0.4162560200454556
8,7,Ty Murray,0.1795451283676805,0.010212406425627788,0.46256414642457305
8,7,Lawrence Taylor,0.03160836771632576,0.010016184107373332,0.06590657213847403
8,7,Gilles Marini,0.1564594074291787,0.010064081064811395,0.4166740968788077
8,7,Melissa Rycroft,0.17782257806498086,0.01036545861098481,0.4484450682310504
8,7,Chuck Wicks,0.14489520065554037,0.010029369651314119,0.3870915851554914
8,8,Lil' Kim,0.194505394917199,0.01033529665998243,0.46054547390488554
8,8,Shawn Johnson,0.197894454493185,0.013951013250184604,0.46183931744234136
8,8,Ty Murray,0.19646989792571795,0.011415242666221822,0.4967791538950918
8,8,Gilles Marini,0.16687340151127383,0.010037224267672139,0.43918664063931306
8,8,Melissa Rycroft,0.21516290194339452,0.03415204227801546,0.4862706540769821
8,8,Chuck Wicks,0.0290939492092297,0.010027437640133589,0.06334843820625481
8,9,Shawn Johnson,0.2364645348257431,0.011940081548850453,0.5243526981124329
8,9,Lil' Kim,0.04139391101770953,0.010109120278820605,0.10330062777111364
8,9,Ty Murray,0.28930515534381385,0.046297576487172316,0.5951170980099492
8,9,Gilles Marini,0.20865718981497966,0.010069664729230189,0.513776032631838
8,9,Melissa Rycroft,0.22417920899775384,0.010360669699019644,0.500840741747042
8,10,Ty Murray,0.07531836381611191,0.010018372328216027,0.1797559470718583
8,10,Shawn Johnson,0.32582928449899334,0.01038830454190953,0.6232897580551546
8,10,Melissa Rycroft,0.3155194572920668,0.018906025102841353,0.644213946621908
8,10,Gilles Marini,0.28333289439282794,0.013073170074529718,0.5905059275817248
9,1,Michael Irvin,0.06962751388360167,0.011879910715355012,0.13193901059814506
9,1,Joanna Krupa,0.04478483990834053,0.010780292451902443,0.11467580181265656
9,1,Macy Gray,0.027863600459717065,0.010356528327162004,0.06251087798720664
9,1,Tom DeLay,0.09664645828934655,0.013720032777491287,0.3084027562001898
9,1,Kelly Osbourne,0.05903897439359564,0.011958881893499355,0.1605497846732772
9,1,Natalie Coughlin,0.06490972599046149,0.010998965347009067,0.14616746612496384
9,1,Aaron Carter,0.06906018215665552,0.014523300493531947,0.14595292488518757
9,1,Melissa Joan Hart,0.05269648471136079,0.010134675245446492,0.14466640680443457
9,1,Ashley Hamiliton,0.02721634747515242,0.010509110570799436,0.07567772613104366
9,1,Donny Osmond,0.08283828661551264,0.010601515061696277,0.27873397640590947
9,1,Mya,0.04431626300136895,0.010027327270539442,0.11951052302226992
9,1,Mark Dacascos,0.09299707871937586,0.020134743606578843,0.295400212457816
9,1,Debi Mazar,0.09464523166507346,0.014750079756099039,0.4079448567968557
9,1,Kathy Ireland,0.06132996954553081,0.013997055278983496,0.14240788000171664
9,1,Chuck Liddell,0.06186564455633755,0.010204278752899757,0.18206374051400886
9,1,Louie Vito,0.050163398628569056,0.010194461440234281,0.14576764965326347
9,2,Michael Irvin,0.06869569874050244,0.010464683550698585,0.17744499118910004
9,2,Joanna Krupa,0.07207745217101491,0.011907114551693453,0.23828179064620741
9,2,Tom DeLay,0.10756651036746614,0.01296329236081881,0.26084541276579476
9,2,Kelly Osbourne,0.0965541869037313,0.012353176015271868,0.2803720624678363
9,2,Natalie Coughlin,0.07806570082087193,0.011526992739990556,0.20771049561676205
9,2,Aaron Carter,0.0687071650024617,0.01071695132621527,0.17790789901119458
9,2,Melissa Joan Hart,0.07704108811074054,0.012335986619354028,0.1850765031591268
9,2,Donny Osmond,0.08672098208294446,0.011084728137060346,0.23530819567327194
9,2,Mya,0.0716197205430987,0.010416855201772568,0.21517276723491202
9,2,Mark Dacascos,0.06122221645892692,0.010141761115968588,0.1682426728983599
9,2,Debi Mazar,0.0635753283461874,0.011159435137389094,0.18905207707888666
9,2,Kathy Ireland,0.01663007465580624,0.010015030110273684,0.023785378145982392
9,2,Chuck Liddell,0.0605312079058802,0.015050371351649277,0.17821559636564632
9,2,Louie Vito,0.07099266789036714,0.012910264304146487,0.16449855483093412
9,3,Michael Irvin,0.10787244664814126,0.022433470491342145,0.25566576372967614
9,3,Joanna Krupa,0.08500003080848545,0.010131289662728995,0.21432532503782412
9,3,Tom DeLay,0.09701099890125865,0.021809820520005765,0.30290687591144294
9,3,Kelly Osbourne,0.08752948465561552,0.010484183253141391,0.24048606992863064
9,3,Natalie Coughlin,0.059759386961394476,0.01012156802673585,0.20187069182310632
9,3,Aaron Carter,0.0769878452171,0.01008398465568984,0.21205319986097132
9,3,Melissa Joan Hart,0.07748157956522297,0.011609364423165989,0.2111214666406784
9,3,Donny Osmond,0.07145402018217112,0.01045565734054012,0.22497221878061094
9,3,Mya,0.08853639221554152,0.010920981755275588,0.25010051223528434
9,3,Mark Dacascos,0.0817493912837994,0.0101366697886598,0.3077914289887365
9,3,Debi Mazar,0.017345334521057316,0.010012923281176927,0.029716816622974526
9,3,Chuck Liddell,0.08031810518079636,0.012562483298133866,0.2365121693429051
9,3,Louie Vito,0.06895498385941588,0.01049856585642931,0.21464950402795652
9,4,Michael Irvin,0.13136413874270167,0.016411570152819875,0.3248419199353522
9,4,Joanna Krupa,0.0707290849811066,0.010031337898480161,0.2140326243086387
9,4,Kelly Osbourne,0.10263743760834391,0.010371584389454984,0.324667446003125
9,4,Natalie Coughlin,0.09307163037000472,0.01013793803478965,0.27799795429164836
9,4,Aaron Carter,0.09926583100796808,0.014713219266554736,0.2468991604984536
9,4,Melissa Joan Hart,0.08132930290427869,0.010274453079341469,0.265356366458751
9,4,Donny Osmond,0.10428814549220645,0.010497805174508037,0.2906175707737862
9,4,Mya,0.08054030507062765,0.010389927429245022,0.22730365425142376
9,4,Mark Dacascos,0.10093843552347224,0.010041698213989893,0.30565974830274584
9,4,Chuck Liddell,0.021868491308870724,0.01002697786118838,0.041943863018561366
9,4,Louie Vito,0.11396719699041928,0.016841230301225387,0.2878467603572717
9,5,Michael Irvin,0.13681620455725893,0.01967475524865826,0.3386202020808939
9,5,Kelly Osbourne,0.10629418558755868,0.010319808169340099,0.2989529828353554
9,5,Natalie Coughlin,0.019508088694587467,0.010013177620508202,0.034936250659668586
9,5,Aaron Carter,0.10549805381031314,0.01047690814083352,0.29371873542813337
9,5,Melissa Joan Hart,0.11805465393434984,0.010605348446289346,0.34345131954570296
9,5,Donny Osmond,0.09885725392679649,0.010048499977043745,0.28997494030429627
9,5,Mya,0.09143154614390084,0.010048056542189432,0.25089465415445583
9,5,Mark Dacascos,0.10836309255798333,0.01155509016342426,0.3295165681000645
9,5,Joanna Krupa,0.09221081167377554,0.01006239768530059,0.24884701374118207
9,5,Louie Vito,0.12296610911347569,0.010678379015584783,0.34657405070435193
9,6,Michael Irvin,0.1611606126145971,0.020892400204326627,0.37515464581008806
9,6,Kelly Osbourne,0.13177793184924258,0.011326061336706427,0.35259370092115694
9,6,Aaron Carter,0.11320480357811466,0.010001319636166945,0.3267945827680354
9,6,Melissa Joan Hart,0.04516506463633443,0.010005296424102278,0.11578807334624788
9,6,Donny Osmond,0.13760892119020243,0.010828634330073956,0.365088905302125
9,6,Mya,0.1160916758352242,0.010036572289407434,0.33779465720616597
9,6,Mark Dacascos,0.12234516561673377,0.010096286730387644,0.3458072252268108
9,6,Joanna Krupa,0.1268707625275784,0.010088329922739163,0.33797509615765997
9,6,Louie Vito,0.04577506215197242,0.010018819188866938,0.11813829286925367
9,7,Michael Irvin,0.05420586747269721,0.010003056104311537,0.14274513325380137
9,7,Kelly Osbourne,0.1793160770822157,0.010281295639172712,0.45077950051772886
9,7,Aaron Carter,0.15956200184360203,0.010253703003944042,0.41609320516676357
9,7,Donny Osmond,0.17616871159350073,0.010387568429977357,0.4531168853077654
9,7,Mya,0.18069530197398012,0.010485781357937431,0.4639495217770021
9,7,Mark Dacascos,0.05320049811940261,0.010079324000295098,0.14690200831533592
9,7,Joanna Krupa,0.19685154191460158,0.009999827676312145,0.476838633176244
9,8,Kelly Osbourne,0.23183456186169923,0.01243511028093193,0.5064983081855238
9,8,Aaron Carter,0.0426681170861824,0.010005442928719766,0.10343933083889377
9,8,Donny Osmond,0.2358698608157158,0.021250219756989135,0.5122109105025909
9,8,Mya,0.2077161391123104,0.010235244381253871,0.5086772225969454
9,8,Joanna Krupa,0.2819113211240922,0.010622972201401614,0.5697317849011461
9,9,Kelly Osbourne,0.32499598749424463,0.05541376550318471,0.6212567560082242
9,9,Joanna Krupa,0.06351686233410704,0.010119337606260489,0.15161753802511505
9,9,Donny Osmond,0.33135715689927436,0.07954607008466102,0.5951408215356648
9,9,Mya,0.28012999327237403,0.023810863065881052,0.5668902628325955
10,2,Erin Andrews,0.06928725992912863,0.01059167688856206,0.229011101440378
10,2,Kate Gosselin,0.12470327592577485,0.03631142799240378,0.31030779532022335
10,2,Nicole Scherzinger,0.10386153782743214,0.010011490719668942,0.3239851866775484
10,2,Buzz Aldrin,0.1595773910780496,0.052985117908297866,0.3673428838842146
10,2,Aiden Turner,0.09557221195953282,0.017205948349532735,0.26940804146499076
10,2,Niecy Nash,0.08081441100139862,0.011799272034510479,0.2045196106832108
10,2,Evan Lysacek,0.0728507782679349,0.010266251455671668,0.24226846441359703
10,2,Shannen Doherty,0.01705169263608602,0.010074825014779652,0.02675669292722711
10,2,Pamela Anderson,0.07167322079847133,0.010168817979718423,0.24953422030702366
10,2,Jake Pavelka,0.08048695060012062,0.011260161857422856,0.22121290172445537
10,2,Chad Ochocinco,0.12412126997607044,0.02893642645089832,0.34997477070087973
10,3,Erin Andrews,0.10438753885451744,0.010092788354870364,0.2874118871318604
10,3,Kate Gosselin,0.12267091729799409,0.01011362569557779,0.33128121720328846
10,3,Nicole Scherzinger,0.10455284871362988,0.010079024321663629,0.2986706385434505
10,3,Buzz Aldrin,0.029200037015050997,0.010025133056465881,0.0560575756929199
10,3,Aiden Turner,0.09816311348846356,0.010068093050315726,0.2925787671061268
10,3,Niecy Nash,0.10841879911808983,0.010107961041745737,0.3154022520864104
10,3,Evan Lysacek,0.09270847819706785,0.01000467263272545,0.27650045199502565
10,3,Pamela Anderson,0.1033190663386458,0.010022428707938482,0.3002419625388987
10,3,Jake Pavelka,0.10866206949562063,0.01034228579692061,0.3022985282234592
10,3,Chad Ochocinco,0.12791713148091993,0.010151341303614062,0.3638139067049675
10,4,Erin Andrews,0.11897733516015656,0.010088851225400482,0.3158386051084985
10,4,Kate Gosselin,0.14914516340126038,0.014549171469330668,0.37558169779942496
10,4,Nicole Scherzinger,0.12776133180314264,0.01002359165661834,0.36054898337494873
10,4,Aiden Turner,0.02465310995310325,0.009999528459796507,0.0490562975115415
10,4,Niecy Nash,0.12294602052709504,0.01092763245195486,0.3330730525130714
10,4,Evan Lysacek,0.10971318285125083,0.010008278618870584,0.3479049077922303
10,4,Pamela Anderson,0.10545907351327674,0.01039444203221093,0.3085579165257099
10,4,Jake Pavelka,0.12163214853262584,0.010034439466821376,0.3493578800166639
10,4,Chad Ochocinco,0.11971263425808873,0.010002891006819241,0.3228273766938819
10,5,Erin Andrews,0.15885349627644663,0.010399208677950505,0.3974430136911219
10,5,Kate Gosselin,0.03222107192380962,0.010027515958392623,0.06628284407033404
10,5,Nicole Scherzinger,0.13860491350083395,0.010044240187358203,0.396537788370417
10,5,Niecy Nash,0.15005240157800037,0.010233821995376535,0.3952665455885285
10,5,Evan Lysacek,0.12061279278873577,0.010082345477875074,0.3486622313570228
10,5,Pamela Anderson,0.1288985846000603,0.010195482499648367,0.34028296054846213
10,5,Jake Pavelka,0.12368081917763436,0.010075744138697456,0.37380561579720645
10,5,Chad Ochocinco,0.147075920154479,0.01015873908453075,0.40040643219694066
10,6,Erin Andrews,0.16055544620474033,0.010141160435113403,0.4348909236975767
10,6,Nicole Scherzinger,0.15201021702345155,0.010857656245872496,0.42219721636205565
10,6,Niecy Nash,0.17150434683866392,0.011257847126386646,0.4373205740048451
10,6,Evan Lysacek,0.16966156088857126,0.010175718752980182,0.45870165428710463
10,6,Pamela Anderson,0.16328596889893476,0.010110946632314185,0.42871068832037323
10,6,Jake Pavelka,0.029995081254440985,0.010019264868596061,0.06327887113389354
10,6,Chad Ochocinco,0.1529873788911972,0.010082831659486499,0.4399145428168365
10,7,Erin Andrews,0.19035217491903472,0.015725423748394276,0.46893801607554436
10,7,Nicole Scherzinger,0.18159243822798304,0.010503548702873743,0.4420444887676094
10,7,Niecy Nash,0.2106523441937619,0.026985574547204256,0.46731910937924376
10,7,Evan Lysacek,0.1945569675487995,0.010789548010126947,0.4838537363840848
10,7,Pamela Anderson,0.028756458362698366,0.010008517079371256,0.07008743769973484
10,7,Chad Ochocinco,0.1940896167477225,0.0100628822307878,0.46552784430166866
10,8,Erin Andrews,0.23085324807535046,0.010170121993983575,0.5492319422212288
10,8,Nicole Scherzinger,0.2199174155558434,0.010042664521643624,0.5468159803167914
10,8,Niecy Nash,0.047182283170205674,0.010010352400496277,0.1102633937685529
10,8,Evan Lysacek,0.2444873785054261,0.010332112191321673,0.5742352239368909
10,8,Chad Ochocinco,0.25755967469317437,0.010820806080437015,0.5474461059965031
10,9,Erin Andrews,0.29420719195418554,0.017682651241686453,0.583225155488613
10,9,Evan Lysacek,0.33293226594479614,0.01237952931629137,0.6287512577588862
10,9,Nicole Scherzinger,0.3025132961956741,0.02530311922068478,0.5827664611102873
10,9,Chad Ochocinco,0.07034724590534423,0.01021901871111885,0.17272088984029746
11,1,The Situation,0.09388625447989561,0.011550098198219044,0.2734657867462949
11,1,Florence Henderson,0.09003703002954648,0.011646715898526921,0.3048778312072992
11,1,Rick Fox,0.08631560848599962,0.01027739122847272,0.28120593489552237
11,1,Jennifer Grey,0.08501961013109323,0.010254672006763844,0.28495957604243277
11,1,Michael Bolton,0.09080661259692809,0.013827315173121916,0.2515349217353824
11,1,Kyle Massey,0.1060831607295345,0.010116637579135694,0.326670106532829
11,1,Brandy,0.0687334195476754,0.010296435752758525,0.2046023858774632
11,1,Bristol Palin,0.07791568774806125,0.010744637964125921,0.2033945456762707
11,1,Kurt Warner,0.092357922430628,0.010711271432106447,0.29835656349426665
11,1,Audrina Patridge,0.07642570940012992,0.010119704082942656,0.20219187836732488
11,1,David Hasselhoff,0.019484940419575564,0.010054634102175275,0.03421533992122589
11,1,Margaret Cho,0.1129340440009323,0.014398054937155165,0.32461516681739017
11,2,The Situation,0.08904344074501973,0.011018876087415544,0.28308245577079644
11,2,Florence Henderson,0.09973825712659129,0.01003966060896275,0.28506371260744345
11,2,Rick Fox,0.08420220015992479,0.010225068929578873,0.21795824080303133
11,2,Jennifer Grey,0.10805892875188519,0.010142238430167561,0.28549144574274293
11,2,Michael Bolton,0.027525869094750847,0.01007212078701019,0.04984621479801971
11,2,Kyle Massey,0.0999696612160167,0.010162840687704774,0.29163901126366115
11,2,Brandy,0.09934936902532662,0.01009957672041192,0.2999894106661486
11,2,Bristol Palin,0.0908152520427079,0.010306794677616797,0.2747712983335251
11,2,Kurt Warner,0.0975618108703504,0.010269474463843783,0.2749541621380665
11,2,Audrina Patridge,0.0941020185035822,0.01022444258669054,0.29996347779820864
11,2,Margaret Cho,0.10963319246384426,0.010088631589095754,0.3316682568333746
11,3,The Situation,0.10468305377325747,0.01000578081481456,0.2710439654222029
11,3,Florence Henderson,0.10826728970610626,0.010819250765653208,0.3052743389579755
11,3,Rick Fox,0.10555922547660022,0.010180044038794115,0.30088172839397603
11,3,Jennifer Grey,0.10332846414701898,0.010410166769310418,0.2871268864517751
11,3,Brandy,0.11153178802097358,0.010015068061633622,0.33080354026717906
11,3,Kyle Massey,0.09811636631665985,0.010087142821402072,0.29824654967434
11,3,Bristol Palin,0.12335182589788612,0.010215388900401271,0.31500764720034424
11,3,Kurt Warner,0.11050342760435476,0.010115623349641195,0.3599657429318493
11,3,Audrina Patridge,0.11234851612403972,0.010058889507608143,0.34997444582711196
11,3,Margaret Cho,0.02231004293310302,0.010015085840551836,0.040697208851488684
11,4,The Situation,0.02701428449144445,0.010001112721773835,0.05309270133772866
11,4,Florence Henderson,0.11271693229605487,0.010498411334524142,0.304825005547152
11,4,Rick Fox,0.1355186608044995,0.01003754387786708,0.3758837697362961
11,4,Jennifer Grey,0.13373265086820005,0.010021337210049575,0.36641692656493613
11,4,Brandy,0.11391545638406211,0.010017579031132286,0.32759677808208726
11,4,Kyle Massey,0.11953067530932769,0.010141551456381258,0.3280018427145409
11,4,Bristol Palin,0.13216230135993137,0.010935284987104296,0.3606676816790303
11,4,Kurt Warner,0.11263187057550185,0.01012175787619899,0.31858364051344634
11,4,Audrina Patridge,0.1127771679109781,0.010097301377189716,0.3409863290971323
11,5,Florence Henderson,0.024228824256615277,0.009999664332926964,0.04824088870964321
11,5,Rick Fox,0.1387241266520621,0.010294802196948321,0.3437885358187719
11,5,Jennifer Grey,0.13149759924343585,0.010231260490059891,0.33789290432992564
11,5,Brandy,0.122658616885751,0.010370996935475947,0.35589169724252745
11,5,Kyle Massey,0.15380655546828542,0.021696715125278484,0.38446672147489647
11,5,Bristol Palin,0.15886641611777952,0.032351195391059615,0.36158917678838826
11,5,Kurt Warner,0.14084772092099893,0.0101465248234989,0.382664578367685
11,5,Audrina Patridge,0.12937014045507195,0.010044162022996423,0.364118943769146
11,6,Rick Fox,0.1475471471492082,0.02368726600945209,0.3356533144813462
11,6,Brandy,0.12710387896467662,0.010049051488519478,0.3549690425146089
11,6,Jennifer Grey,0.1694843214474852,0.028753494201410053,0.39850832481213894
11,6,Kyle Massey,0.15954457277554096,0.021360417588786096,0.3698282864619366
11,6,Bristol Palin,0.17472709886968896,0.031659277488014156,0.3962327610745075
11,6,Kurt Warner,0.19660402146485148,0.061535133255309724,0.3892655888394587
11,6,Audrina Patridge,0.02498895932854855,0.010000780982882427,0.051386082001363596
11,7,Rick Fox,0.02947973005177794,0.010000856830403615,0.06631180589663131
11,7,Brandy,0.15949123285083971,0.010240697981446683,0.38753578861573135
11,7,Jennifer Grey,0.1825906325223362,0.010396946691242196,0.4446418087911735
11,7,Kyle Massey,0.20050442491092865,0.01804077601434267,0.4457419649831968
11,7,Bristol Palin,0.2201008793285095,0.025662168272384066,0.502986698211892
11,7,Kurt Warner,0.20783310033560798,0.011874395702627617,0.4725192427259002
11,8,Brandy,0.22000412448268358,0.010575786573001573,0.4812868275056828
11,8,Jennifer Grey,0.2210820125371423,0.01017655951724664,0.5026235825374137
11,8,Kyle Massey,0.23961139996628847,0.011592023123574555,0.549004651754264
11,8,Bristol Palin,0.2737342659034571,0.03127928807600916,0.5487217004641575
11,8,Kurt Warner,0.045568197110428574,0.010009870628163844,0.11046055528483285
11,9,Bristol Palin,0.38163604981835925,0.07161144604522444,0.6843548699381178
11,9,Brandy,0.06086711895512391,0.010034615442737732,0.15108444047603953
11,9,Jennifer Grey,0.26540630094149675,0.017671000790260894,0.5261786209614068
11,9,Kyle Massey,0.29209053028502013,0.032183553378094254,0.5755910091058829
12,2,Kirstie Alley,0.09305321940521206,0.010193062362800615,0.3832641571129559
12,2,Petra Nemcova,0.10855989649947873,0.010013552929058152,0.3065981397653721
12,2,Mike Catherwood,0.017676741983770738,0.010059604369688762,0.028162220716205923
12,2,Chelsea Kane,0.10001889931031245,0.010233554710685773,0.3419677158149752
12,2,Romeo,0.07822807982710964,0.01048753900752575,0.23186979101603264
12,2,Chris Jericho,0.08247333727161171,0.01001715719848307,0.2706839859369553
12,2,Hines Ward,0.0844619022546371,0.010015416076767255,0.29483356416103557
12,2,Wendy Williams,0.11659770054891967,0.010318277658122184,0.36912528386566884
12,2,Ralph Macchio,0.09125188670703947,0.010260547756172052,0.34466607446484226
12,2,Kendra Wilkinson,0.11163633264825906,0.010032190429260544,0.3628471837779502
12,2,Sugar Ray Leonard,0.11604200354364937,0.011357788254540547,0.4702973549817212
12,3,Kirstie Alley,0.10652137486306174,0.010638686069514541,0.3129927418671506
12,3,Petra Nemcova,0.11849604487920776,0.010092807806532331,0.329346498653653
12,3,Romeo,0.11342341338380045,0.010573325698791576,0.3345148852604422
12,3,Chelsea Kane,0.10549762412756354,0.010042083565700648,0.30365506892178473
12,3,Chris Jericho,0.10717246416865178,0.010009596220833375,0.30308769047898065
12,3,Hines Ward,0.10222406745224029,0.010038228211694514,0.2732314147166129
12,3,Wendy Williams,0.027117923986961095,0.010017210797588712,0.05030512592688534
12,3,Ralph Macchio,0.09871747367395375,0.010155760513048518,0.3048667500406443
12,3,Kendra Wilkinson,0.10170655877198406,0.010087548951678765,0.2757178560191106
12,3,Sugar Ray Leonard,0.1191230546925755,0.010422184508302694,0.3150695938733151
12,4,Kirstie Alley,0.11682804164574388,0.010336398964252987,0.3006747065467286
12,4,Petra Nemcova,0.13050226123754666,0.010093292497311283,0.3465170132918384
12,4,Romeo,0.10684609817868337,0.010008303274855062,0.3031534801371144
12,4,Chelsea Kane,0.1041866917169013,0.01008873708731252,0.299505084478637
12,4,Chris Jericho,0.12860447917028794,0.01035358540062523,0.36264389072740827
12,4,Hines Ward,0.11398077961864583,0.010036246690482111,0.33851998798903304
12,4,Ralph Macchio,0.11988237225192859,0.010006895193276343,0.3225079236882532
12,4,Kendra Wilkinson,0.15774825826200456,0.029440777792344216,0.37901794055893134
12,4,Sugar Ray Leonard,0.021421017918257897,0.010071029268394467,0.03959437635634307
12,5,Kirstie Alley,0.12945887390552155,0.010674775014886114,0.3232452856306389
12,5,Romeo,0.12787152790570036,0.010139480072270831,0.35892483773453376
12,5,Chelsea Kane,0.12303535314378287,0.010007791682424057,0.34841121171536077
12,5,Chris Jericho,0.12457713808385033,0.010422306447709279,0.35043208136876425
12,5,Hines Ward,0.13666366251721357,0.010104669639850612,0.37227692835992193
12,5,Ralph Macchio,0.1628147843380208,0.010570596832205315,0.4221798575966136
12,5,Kendra Wilkinson,0.17251614761571457,0.015322125037638955,0.46370841598914725
12,5,Petra Nemcova,0.023062512490195957,0.010045120979359641,0.04544810270586383
12,6,Kirstie Alley,0.15725695615890284,0.010203150625693687,0.39475558664431243
12,6,Romeo,0.1490104425041,0.010493906531238995,0.4125697626501916
12,6,Chelsea Kane,0.15598769366825027,0.010118806890539319,0.411398416835862
